label,path,width,height
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_782.jpg,235,304
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_783.jpg,236,257
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_784.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_785.jpg,441,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_786.jpg,234,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_787.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_788.jpg,400,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_789.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_79.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_790.jpg,550,664
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_791.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_792.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_793.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_794.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_795.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_796.jpg,229,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_797.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_798.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_799.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_8.jpg,850,872
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_80.jpg,504,540
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_800.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_801.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_802.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_803.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_804.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_805.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_806.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_807.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_808.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_809.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_81.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_810.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_811.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_812.jpg,550,664
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_813.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_814.jpg,219,211
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_815.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_816.jpg,225,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_817.jpg,411,501
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_818.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_819.jpg,236,220
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_82.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_820.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_821.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_822.jpg,235,227
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_823.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_824.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_825.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_826.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_827.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_828.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_829.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_83.jpg,400,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_830.jpg,235,214
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_831.jpg,785,848
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_832.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_833.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_834.jpg,512,512
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_835.jpg,300,168
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_836.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_837.jpg,276,326
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_838.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_839.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_84.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_840.jpg,655,602
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_841.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_842.jpg,196,257
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_843.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_844.jpg,717,717
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_845.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_846.jpg,235,261
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_847.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_848.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_849.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_85.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_850.jpg,339,340
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_851.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_852.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_853.jpg,550,664
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_854.jpg,236,269
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_855.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_856.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_857.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_858.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_859.jpg,512,512
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_86.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_860.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_861.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_862.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_863.jpg,785,848
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_864.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_865.jpg,235,257
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_866.jpg,267,328
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_867.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_868.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_869.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_87.jpg,350,393
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_870.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_871.jpg,850,745
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_872.jpg,236,273
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_873.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_874.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_875.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_876.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_877.jpg,441,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_878.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_879.jpg,230,274
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_88.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_880.jpg,605,613
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_881.jpg,278,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_882.jpg,207,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_883.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_884.jpg,208,248
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_885.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_886.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_887.jpg,210,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_888.jpg,420,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_889.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_89.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_890.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_891.jpg,235,214
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_892.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_893.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_894.jpg,235,215
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_895.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_896.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_897.jpg,350,350
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_898.jpg,177,197
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_899.jpg,438,502
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_9.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_90.jpg,314,260
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_900.jpg,235,277
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_901.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_902.jpg,201,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_903.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_904.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_905.jpg,450,504
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_906.jpg,332,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_907.jpg,652,600
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_908.jpg,275,301
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_909.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_91.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_910.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_911.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_912.jpg,1024,1024
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_913.jpg,236,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_914.jpg,201,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_915.jpg,236,213
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_916.jpg,512,512
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_917.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_918.jpg,605,613
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_919.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_92.jpg,336,380
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_920.jpg,227,300
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_921.jpg,442,454
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_922.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_923.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_924.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_925.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_926.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_927.jpg,236,213
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_928.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_929.jpg,235,214
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_93.jpg,205,249
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_930.jpg,236,260
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_931.jpg,512,512
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_932.jpg,276,326
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_933.jpg,926,649
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_934.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_935.jpg,850,872
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_936.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_937.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_938.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_939.jpg,356,474
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_94.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_940.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_941.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_942.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_943.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_944.jpg,201,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_945.jpg,236,213
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_946.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_947.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_948.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_949.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_95.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_950.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_951.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_952.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_953.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_954.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_955.jpg,220,275
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_956.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_957.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_958.jpg,380,530
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_959.jpg,200,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_96.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_960.jpg,177,197
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_961.jpg,201,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_962.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_963.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_964.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_965.jpg,339,340
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_966.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_967.jpg,562,592
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_968.jpg,550,664
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_969.jpg,926,649
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_97.jpg,208,248
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_970.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_971.jpg,339,340
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_972.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_973.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_974.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_975.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_976.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_977.jpg,233,208
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_978.jpg,227,213
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_979.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_98.jpg,416,512
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_980.jpg,339,340
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_981.jpg,441,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_982.jpg,356,474
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_983.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_984.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_985.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_986.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_987.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_988.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_989.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_99.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_990.jpg,417,424
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_991.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_992.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_993.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_994.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_995.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_996.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_997.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_998.jpg,853,480
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_999.jpg,441,442
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_1.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_10.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_100.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_101.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_102.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_103.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_104.jpg,256,256
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_105.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_106.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_107.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_108.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_109.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_11.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_110.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_111.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_112.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_113.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_114.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_115.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_116.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_117.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_118.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_119.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_12.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_120.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_121.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_122.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_123.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_124.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_125.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_126.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_127.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_128.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_129.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_13.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_130.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_131.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_132.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_133.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_134.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_135.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_136.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_137.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_138.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_139.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_14.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_140.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_141.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_142.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_143.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_144.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_145.jpg,512,512
pituitary,F:\brain tumor detection\data\raw\primary\pituitary\pituitary_Te-pi_146.jpg,512,512
